Name,School,Power,Link,Hometown
Nora Segurola Larrinaga,UNC Asheville,-1,,
Mariana Ruvalcaba Cruz,Incarnate Word,-1,/swimmer/508312,
Tara Enneking,Old Dominion (W),-1,/swimmer/913541,
Jessie Frank,UNC Asheville,-1,,
Claire McAtee,FGCU,-1,,
Alyssa Church,Gardner-Webb,-1,/swimmer/489796,
Kaja Reinhardt,FGCU,-1,/swimmer/861731,
Eliza Gunson,Gardner-Webb,-1,/swimmer/423195,
Peri Farling,Old Dominion (W),-1,NoMatch,
Ashley Cozad,North Florida,-1,/swimmer/442144,
Lauren Gray,Incarnate Word,-1,/swimmer/104453,
Magda Vega Vidal,Incarnate Word,-1,,
Julia Rodriguez,FGCU,-1,NoMatch,
Hannah Rowley,Incarnate Word,-1,/swimmer/343903,
Carolyn Bolden,Liberty,-1,/swimmer/609915,
Erica Losey,Campbell,-1,/swimmer/476251,
Eva Suggs,Liberty,-1,/swimmer/445560,
MacKenzie Humphrey,UNC Asheville,-1,/swimmer/403842,
Maggie Huenefeld,Liberty,-1,/swimmer/507799,
Annie Kramer,Incarnate Word,-1,,
Madie Willson,Old Dominion (W),-1,,
Christa Jones,UNC Asheville,-1,/swimmer/520633,
Joely Merriman,FGCU,-1,/swimmer/398867,
Amelia Ham,UNC Asheville,-1,/swimmer/416536,
Anna Nabors,UNC Asheville,-1,/swimmer/502737,
Julia Sherlock,Campbell,-1,/swimmer/365142,
Leah Collins,Incarnate Word,-1,/swimmer/454473,
Lauren Dunne,UNC Asheville,-1,,
Emma Hazel,Liberty,-1,/swimmer/272842,
Julianna Graf,North Florida,-1,,
Amelia Wickham,Liberty,-1,/swimmer/424714,
Petra Halmai,FGCU,-1,/swimmer/1424614,
Hannah Bruno,UNC Asheville,-1,/swimmer/473793,
Jalea Millon,Bellarmine,-1,/swimmer/384382,
Rebekah Lipski,Bellarmine,-1,,
Lexi Plogger,Liberty,-1,,
Summer Sampson,Old Dominion (W),-1,/swimmer/479126,
Esther Quackenbush,North Florida,-1,/swimmer/455598,
Kerry Effinger,Bellarmine,-1,/swimmer/467764,
Brigid Donnelly,Old Dominion (W),-1,/swimmer/419020,
Ryan Showfety,North Florida,-1,/swimmer/382641,
Taylor Williams,FGCU,-1,NoMatch,
Andrea Gomez Jackson,Incarnate Word,-1,/swimmer/1012380,
Claire Davis,Campbell,-1,NoMatch,
Ashley Sennett,Liberty,-1,/swimmer/394343,
Alexis Baker,UNC Asheville,-1,/swimmer/389027,
Kinsey Rushevics,Old Dominion (W),-1,/swimmer/488281,
Caraline Baker,Bellarmine,-1,/swimmer/620211,
Madalynne Baron,UNC Asheville,-1,,
Isabella DeCosta,Virginia MI,-1,/swimmer/535962,
Kayla Effinger,Bellarmine,-1,/swimmer/158524,
Brenna Divoky,Campbell,-1,/swimmer/473887,
Marlee Burgess,UNC Asheville,-1,/swimmer/443117,
Maren Oliver,UNC Asheville,-1,/swimmer/394379,
Miranda Byrne,Old Dominion (W),-1,/swimmer/483294,
Ximena Conde Merlos,Incarnate Word,-1,/swimmer/517379,
Rachel Walker,Bellarmine,-1,/swimmer/270848,
Makenzie Blaakman,North Florida,-1,/swimmer/419026,
Brenda Diaz Martinez,Incarnate Word,-1,/swimmer/1007782,
Meghann McLaughlin,Bellarmine,-1,/swimmer/416419,
Laura Wakeley,Gardner-Webb,-1,/swimmer/234538,
Ashley Cesario,Gardner-Webb,-1,/swimmer/416498,
Morgan Denning,Campbell,-1,,
Madison Gupton,North Florida,-1,/swimmer/404575,
Maya Sorensen,Bellarmine,-1,/swimmer/365826,
Lydia Evans,GA Southern,-1,NoMatch,
Anna Holt,Bellarmine,-1,/swimmer/488070,
Liz Sparacino,Campbell,-1,,
Ema Balciute,Campbell,-1,,
Avery Witcher,Bellarmine,-1,/swimmer/227373,
Elizabeth Schrenger,Bellarmine,-1,/swimmer/586065,
Anna Hogan,FGCU,-1,/swimmer/399052,
Taylor Steele,Incarnate Word,-1,/swimmer/688072,
Emily Jones,GA Southern,-1,NoMatch,
Maggie Whitman,Campbell,-1,,
Meredith Bunting,UNC Asheville,-1,/swimmer/475598,
Jacqueline Tinneny,Old Dominion (W),-1,/swimmer/394192,
Michaela Sizemore,FGCU,-1,/swimmer/479157,
Annie Fletcher,North Florida,-1,/swimmer/348525,
Brynn Jewell,Old Dominion (W),-1,/swimmer/520008,
Peyton Roemer,Incarnate Word,-1,/swimmer/357967,
Cristina Vergara,Incarnate Word,-1,,
Sophie Miller,Liberty,-1,NoMatch,
Drew Marshall,Campbell,-1,,
Delaney Willette,Gardner-Webb,-1,/swimmer/399113,
Lexi Federico,UNC Asheville,-1,,
Alizee Brossier,Old Dominion (W),-1,,
Sydney Sheppard,North Florida,-1,/swimmer/302556,
Amanda Charleston,Campbell,-1,,
Chloe Rippey,Liberty,-1,,
Kayla Glennon,North Florida,-1,,
Madison Lichtig,North Florida,-1,/swimmer/344238,
Marissa Watters,Incarnate Word,-1,,
Mckenna Stallworth,Incarnate Word,-1,/swimmer/170189,
Skyler Dewall,Campbell,-1,/swimmer/413890,
Ellis Nelson,UNC Asheville,-1,/swimmer/488851,
Holly Hein,Virginia MI,-1,/swimmer/750296,
Elin Sigurgeirsdottir,Old Dominion (W),-1,,
Jasmine Nocentini,Florida Int'l,-1,/swimmer/844967,
Lamija Medosevic,Florida Int'l,-1,/swimmer/508779,
Sini Koivu,Rice,-1,/swimmer/508931,
Maddy Howe,Rice,-1,,
Helga Fodor,Florida Int'l,-1,/swimmer/508845,
Marta Cano Minarro,Rice,-1,/swimmer/450791,
Becca Evans,Rice,-1,,
Katarzyna Kolodziej,Florida Int'l,-1,,
Regan Raines,Marshall,-1,/swimmer/520172,
Rae Mooij,Marshall,-1,,
Kaity Carr,North Texas,-1,,
Lexi Wilhoit,Marshall,-1,,
Or Tamir,Marshall,-1,,
Sara Gyertyanffy,Florida Int'l,-1,/swimmer/696393,
June Harris,North Texas,-1,/swimmer/424424,
Allison Scott,North Texas,-1,NoMatch,
London Farris,North Texas,-1,/swimmer/460215,
Zoe Spitz,Rice,-1,/swimmer/419596,
Erin Vance,Rice,-1,/swimmer/273713,
Nika Sauger,Fla Atlantic (W),-1,,
Cierra Scully,North Texas,-1,/swimmer/571729,
Sarah Martin,Fla Atlantic (W),-1,NoMatch,
Ginny Qian,Rice,-1,,
Bryanna Vasquez,North Texas,-1,/swimmer/357898,
Eriana Temperino,Florida Int'l,-1,/swimmer/423723,
Chloe Corbitt,Rice,-1,/swimmer/358006,
Phillis Range,Rice,-1,,
Grace Molinaro,Fla Atlantic (W),-1,/swimmer/439687,
Kate Jablonski,Rice,-1,/swimmer/419437,
Jenny Holwell,North Texas,-1,/swimmer/422197,
Sophie Reilly,Rice,-1,/swimmer/403044,
Adriana Abruzzino,Marshall,-1,/swimmer/520166,
Nicole Rueff,Marshall,-1,/swimmer/467624,
Sierra Baker,Rice,-1,,
Karigan Stanley,North Texas,-1,/swimmer/343873,
Delaine Goll,Florida Int'l,-1,/swimmer/450640,
Stephanie Hussey,Florida Int'l,-1,/swimmer/360981,
Angelina Roque,Florida Int'l,-1,/swimmer/442551,
Michaela Trnkova,Florida Int'l,-1,/swimmer/667397,
Lindsey Neale,Old Dominion (W),-1,/swimmer/417073,
Alvena Walpole,North Texas,-1,/swimmer/344464,
Brooke Beddingfield,North Texas,-1,/swimmer/388933,
Isabelle Holbrook,North Texas,-1,/swimmer/491909,
Rocio Gonzalez-Espresati,Rice,-1,,
Shannon Campbell,Rice,-1,/swimmer/418440,
Shannon Jelley,Rice,-1,/swimmer/290835,
Ahalya Lettenberger,Rice,-1,/swimmer/543138,
Kirsty Hobson,Fla Atlantic (W),-1,,
Kelsie Campbell,Florida Int'l,-1,/swimmer/387869,
Jordan Gorham,North Texas,-1,/swimmer/365178,
Emily Cordovi,Florida Int'l,-1,/swimmer/271959,
Maria McGovern,Marshall,-1,/swimmer/466267,
Addie Armistead,Rice,-1,,
Molly Jordan,Fla Atlantic (W),-1,NoMatch,
Gabby Tosi,Old Dominion (W),-1,,
Anna Liu,Wis.- Green Bay,-1,/swimmer/336207,
Poleena Kovalaske,Illinois-Chicago,-1,,
Cassia Snyder,IU Indianapolis,-1,/swimmer/674494,
Kelen McDaniels,Milwaukee,-1,/swimmer/358260,
Emilie Boll,Wis.- Green Bay,-1,/swimmer/1154245,
Natalie Hey,Milwaukee,-1,/swimmer/375557,
Jenna Maas,Oakland,-1,/swimmer/457611,
Sydney McDowell,Oakland,-1,/swimmer/316436,
Molly Meland,Milwaukee,-1,/swimmer/401111,
Lauren Johnson,Illinois-Chicago,-1,NoMatch,
Cassandra Hutchins,Milwaukee,-1,/swimmer/337245,
Beth Kelzer,Illinois-Chicago,-1,,
Jewel Huang,Oakland,-1,/swimmer/367469,
Avery Brooks,IU Indianapolis,-1,/swimmer/467668,
Erin Donagan,Oakland,-1,/swimmer/272638,
Anna Scovill,Illinois-Chicago,-1,/swimmer/399684,
Aubrey Whitaker,Youngstown St,-1,/swimmer/545102,
Hannah Olger,Youngstown St,-1,/swimmer/393344,
Grace Lupoi,IU Indianapolis,-1,/swimmer/383981,
Paige Murphy,Milwaukee,-1,/swimmer/422573,
Hannah Pozezinski,Milwaukee,-1,,
Mia Piljevic,Milwaukee,-1,/swimmer/415931,
Nidhi Chetan,Illinois-Chicago,-1,/swimmer/415900,
Mackenzie Koehler,Milwaukee,-1,/swimmer/447038,
Bella Passamani,Milwaukee,-1,,
Olivia Wilcox,Youngstown St,-1,/swimmer/456569,
Angela Kordik,Milwaukee,-1,/swimmer/434583,
Sophia Davis,Cleveland St,-1,/swimmer/1176490,
Caroline Hughes,Cleveland St,-1,/swimmer/2234482,
Madeline Worgull,Milwaukee,-1,/swimmer/401132,
Taci Miller,Youngstown St,-1,/swimmer/403920,
Jackie Bontrager,IU Indianapolis,-1,,
Josie Preski,Youngstown St,-1,/swimmer/197306,
Christina Neri,Illinois-Chicago,-1,/swimmer/376094,
Andrea Bellart,Milwaukee,-1,/swimmer/417162,
Susan LaGrand,Oakland,-1,/swimmer/367746,
Sohvi Nenonen,Oakland,-1,/swimmer/508659,
Emily Aycock,Oakland,-1,/swimmer/450439,
Rachel Contich,Cleveland St,-1,/swimmer/302480,
Sydney Dahl,Milwaukee,-1,/swimmer/161106,
Victoria Thor,Illinois-Chicago,-1,/swimmer/457620,
Meghan Jagdfeld,Milwaukee,-1,/swimmer/457500,
Sara Rodriguez Rubio,Wis.- Green Bay,-1,,
Hayley Rupp,Cleveland St,-1,/swimmer/482390,
Stephanie Sipple,Cleveland St,-1,/swimmer/401596,
Kiera Brough,Oakland,-1,/swimmer/418424,
Morgan Jones,IU Indianapolis,-1,NoMatch,
Agnes Bahr,Cleveland St,-1,/swimmer/545664,
Ashton Amerman,Illinois-Chicago,-1,/swimmer/434627,
Mady Cislo,Oakland,-1,,
Giulia Guerra Montes,Milwaukee,-1,/swimmer/489654,
Taylor Bailey,Oakland,-1,/swimmer/653970,
Lola Laenen,Oakland,-1,,
Sonya Zubenko,Oakland,-1,,
Natalie Sepic,Milwaukee,-1,/swimmer/416182,
Riley Melendy,Milwaukee,-1,/swimmer/401121,
Averi McCarthy,Youngstown St,-1,/swimmer/409246,
Malynn Tarczewski,Wis.- Green Bay,-1,/swimmer/401187,
Jenna Hotvedt,Milwaukee,-1,/swimmer/417122,
Sydney Tobias,Illinois-Chicago,-1,/swimmer/365639,
Bri Zablocki,Milwaukee,-1,/swimmer/403894,
Lauren Thompson,IU Indianapolis,-1,NoMatch,
Julia Cook,Oakland,-1,/swimmer/593922,
Amber Secrist,Milwaukee,-1,/swimmer/372208,
Mallory Pitstick,Youngstown St,-1,/swimmer/403957,
Brianna Homontowski,Milwaukee,-1,/swimmer/447043,
Lilly Culp,Illinois-Chicago,-1,,
Nikki Venema,Princeton,-1,,
Amelia Liu,Princeton,-1,/swimmer/460125,
Ophelia Pilkinton,Yale,-1,/swimmer/455132,
Darlene Fung,Harvard,-1,/swimmer/290965,
Kate Hazlett,Harvard,-1,,
Jennifer Secrest,Princeton,-1,,
Summer Martin,Dartmouth,-1,/swimmer/288526,
Ellie Marquardt,Princeton,-1,,
Margot Kaczorowski,Penn,-1,/swimmer/478422,
Camryn Carter,Penn,-1,/swimmer/453773,
Clare Larsen,Columbia,-1,/swimmer/412117,
Melissa Parker,Cornell,-1,/swimmer/372147,
Christina Bradley,Princeton,-1,/swimmer/400841,
Tina Le,Columbia,-1,,
Isabelle Arevalo,Columbia,-1,/swimmer/399974,
Athena Ye,Harvard,-1,,
Emily Trieu,Princeton,-1,/swimmer/639719,
Felicia Pasadyn,Harvard,-1,/swimmer/451910,
Marykate Buckley,Yale,-1,,
Raime Jones,Yale,-1,/swimmer/290300,
Mia Leko,Dartmouth,-1,/swimmer/356862,
Sophie Butte,Harvard,-1,/swimmer/492268,
Audrey Orange,Brown,-1,/swimmer/410033,
Courtney Tseng,Princeton,-1,/swimmer/348894,
Alison Hu,Harvard,-1,,
Jessica Peng,Columbia,-1,,
Addison Smith,Princeton,-1,/swimmer/474912,
Jing-e Tan,Columbia,-1,,
Alessandra Baldari,Yale,-1,/swimmer/435942,
Rina Nagatani,Penn,-1,/swimmer/1211880,
Christina Cianciolo,Dartmouth,-1,/swimmer/197116,
Aviva Munoz,Cornell,-1,/swimmer/670223,
Olivia Jubin,Columbia,-1,/swimmer/347420,
Lyndsey Reeve,Penn,-1,/swimmer/477060,
Anna Durak,Princeton,-1,/swimmer/290899,
Addie Rose Bullock,Harvard,-1,,
Sasha Liu,Brown,-1,/swimmer/377247,
Isabella Fratesi,Columbia,-1,/swimmer/565993,
Bridget O'Leary,Penn,-1,,
Macey Mannion,Princeton,-1,/swimmer/357856,
Liz Boyer,Harvard,-1,,
Natalie Whalen,Harvard,-1,/swimmer/410046,
Samantha Shelton,Harvard,-1,/swimmer/305083,
Mary Pruden,Columbia,-1,/swimmer/357938,
Karen Liu,Columbia,-1,/swimmer/399505,
Nell Chidley,Brown,-1,/swimmer/402887,
Mikki Thompson,Harvard,-1,/swimmer/377115,
Keren Makhervaks,Penn,-1,/swimmer/460996,
Claudia Frykberg,Princeton,-1,/swimmer/813811,
Catherine Buroker,Penn,-1,/swimmer/372513,
Marcella Ruppert-Gomez,Harvard,-1,/swimmer/237855,
Lindsey Wagner,Yale,-1,/swimmer/423441,
Olivia Paoletti,Yale,-1,/swimmer/273696,
Alexandra Ho,Monmouth,-1,,
Kate Flynn,Iona Coll,-1,NoMatch,
Grace Van Buren,Canisius,-1,/swimmer/367210,
Sage Pollack,Canisius,-1,/swimmer/368772,
Katherine Lee,Iona Coll,-1,NoMatch,
Halle Dueringer,Canisius,-1,/swimmer/367301,
Sam D'Alessandro,Fairfield,-1,,
Yvonne Schere,Niagara,-1,/swimmer/272278,
Kelly Burns,Canisius,-1,/swimmer/367459,
Kylie McMahon,Rider,-1,/swimmer/358688,
Brianna Hatzold,Rider,-1,/swimmer/402775,
Rory Kalac,Siena,-1,/swimmer/459373,
Carolyn Deboth,Canisius,-1,/swimmer/431964,
Teddy Segmuller,Manhattan,-1,,
Meghan Pattison,Iona Coll,-1,/swimmer/358962,
Sam Whitney,Iona Coll,-1,/swimmer/1070401,
Alexandra Miko-Rydzaj,Fairfield,-1,,
Jessica Shine,Siena,-1,/swimmer/409631,
Muriel Maloney,Monmouth,-1,/swimmer/395575,
Lauren Hume,Niagara,-1,/swimmer/572031,
Morgan Farman,Canisius,-1,/swimmer/369201,
Rachel Brown,Siena,-1,/swimmer/269216,
Kathleen Duong,Fairfield,-1,/swimmer/509884,
Molly Hewett,Marist,-1,/swimmer/317517,
Veronica Stureborg,Marist,-1,/swimmer/373419,
Abigail Sheridan,Siena,-1,/swimmer/417291,
Emma Lagattolla,Monmouth,-1,/swimmer/399889,
Camryn McHugh,Monmouth,-1,/swimmer/395293,
Maddie McSorley,Rider,-1,,
Elisabeth Balicanta,Siena,-1,,
Mackenzie Tuttle,Manhattan,-1,/swimmer/1179890,
Lizzie Blake,Canisius,-1,,
Maddie Mowad,Fairfield,-1,,
Natalie Davis,Saint Peter's,-1,NoMatch,
Grace Curry,Iona Coll,-1,NoMatch,
Kirsten Brasch,Monmouth,-1,/swimmer/501604,
Ellie Murphy,Siena,-1,/swimmer/818889,
Courtney Allen,Canisius,-1,/swimmer/409662,
NoElle Sprenkle,Saint Peter's,-1,/swimmer/793130,
Sarah Flaherty,Iona Coll,-1,NoMatch,
Breezy Mulcahy,Iona Coll,-1,,
Luiza DaSilveira,Iona Coll,-1,,
Lilly McDonnell,Canisius,-1,/swimmer/523759,
Justine Drake,Saint Peter's,-1,/swimmer/817685,
Emily Raedisch,Monmouth,-1,/swimmer/488155,
Morgan Rogers,Fairfield,-1,/swimmer/424644,
Emma Weber,Niagara,-1,/swimmer/450287,
Isabella Nicholson,Iona Coll,-1,/swimmer/484210,
Louise Barker,Monmouth,-1,/swimmer/701344,
Riley Baron,Iona Coll,-1,/swimmer/366019,
Sydney Murinka,Siena,-1,,
Rebecca Sembrano,Iona Coll,-1,/swimmer/595402,
Taylor Spillman,Iona Coll,-1,/swimmer/404453,
Katelyn Hall,Manhattan,-1,/swimmer/431333,
Katie Parker,Monmouth,-1,NoMatch,
Kate Diraimo,Iona Coll,-1,/swimmer/403679,
Maggie Caputo,Siena,-1,/swimmer/662611,
Jenna Budicini,Fairfield,-1,/swimmer/446563,
Kayla May,Rider,-1,/swimmer/347286,
Lauren Ostrander,Siena,-1,/swimmer/424078,
Delaney Labue,Niagara,-1,/swimmer/367424,
Sarah Brennan,Monmouth,-1,/swimmer/457393,
Leigh-anne Zanella,Marist,-1,/swimmer/458742,
Giavanna Lupi,Rider,-1,/swimmer/488141,
Julia Moser,Iona Coll,-1,/swimmer/403042,
Tristan Urso,Iona Coll,-1,/swimmer/636059,
Isabelle Pabon,Iona Coll,-1,/swimmer/395533,
Erika Eyssen,Canisius,-1,/swimmer/452091,
Shannon Feeley,Fairfield,-1,/swimmer/514971,
Paige Miro,Fairfield,-1,/swimmer/593650,
Jenna Wagoner,Niagara,-1,/swimmer/317524,
Carol Ramos,Niagara,-1,,
Reilly King,Siena,-1,/swimmer/495060,
Cara Smith,Canisius,-1,/swimmer/390333,
Zoe Gavin,Niagara,-1,/swimmer/346374,
Lauren Olczak,Fairfield,-1,/swimmer/357271,
Sydney Ruschmeier,Iona Coll,-1,/swimmer/373314,
Julia Courtney,Fairfield,-1,/swimmer/399906,
Lauren Baines,Monmouth,-1,/swimmer/494498,
Maggie McMillan,Monmouth,-1,/swimmer/478375,
Liela Hastings,Fairfield,-1,/swimmer/446550,
Alison Testone,Canisius,-1,,
Tahlia Botha,Monmouth,-1,/swimmer/757361,
Isabel Sapio,Canisius,-1,/swimmer/409665,
Toni Naccarella,Buffalo,-1,,
Sarah Watson,Akron,-1,/swimmer/361565,
Jill Lawton,Buffalo,-1,,
Sofia Henell,Akron,-1,,
Ellie Duley,Buffalo,-1,,
Apsara Sakbun,Ball State,-1,,
Daisy Platts,Bowling Green,-1,/swimmer/745438,
Camila Lins de Mello,Miami (Ohio),-1,,
Rachel Schiffli,Akron,-1,/swimmer/468017,
Kennedy Lovell,Toledo,-1,/swimmer/399533,
Victoria Kaufman,Akron,-1,/swimmer/508269,
Lauren Cooper,Akron,-1,/swimmer/403402,
Olivia Derodes,Akron,-1,/swimmer/482620,
Mckenzie Grau,Ohio,-1,/swimmer/545152,
Anna Eriksson,Bowling Green,-1,/swimmer/861380,
Maddy Rogan,Buffalo,-1,,
Emma Fortman,Ohio,-1,/swimmer/356689,
Lexie McDonald,Ball State,-1,,
Andrea Fischer,Akron,-1,/swimmer/403471,
Allie Stockwell,Buffalo,-1,,
Alex Bader,Ball State,-1,/swimmer/1309385,
Weronika Gorecka,Akron,-1,/swimmer/508639,
Makayla Miller,Ball State,-1,/swimmer/359923,
Carlin Hudson,Eastern Mich,-1,/swimmer/416469,
Grace Riddle,Ohio,-1,/swimmer/403299,
Peyton Rayburn,Miami (Ohio),-1,/swimmer/367542,
Abbie McCarter,Ball State,-1,,
Kendra Polewski,Toledo,-1,,
Maya Conte,Ohio,-1,/swimmer/403984,
Savs Mouat,Eastern Mich,-1,,
Ashley Lefever,Toledo,-1,/swimmer/467592,
Lauren Kilgore,Toledo,-1,/swimmer/356809,
Michaela Morgus,Buffalo,-1,/swimmer/432009,
Sara Bozso,Akron,-1,/swimmer/2430182,
Julianna Petrak,Bowling Green,-1,/swimmer/442979,
Madison McDonough,Buffalo,-1,/swimmer/1070667,
Olivia Sapio,Buffalo,-1,/swimmer/272493,
Lisa Lohner,Toledo,-1,/swimmer/442994,
Gracie Saulman,Ball State,-1,/swimmer/455088,
Becca Prangley,Miami (Ohio),-1,,
Anais Constantinides,Bowling Green,-1,,
Gail Workman,Akron,-1,,
Shelby Crist,Ball State,-1,/swimmer/735624,
Meri Gray,Ball State,-1,,
Abbey Wenger,Eastern Mich,-1,,
Hannah White,Eastern Mich,-1,/swimmer/505657,
Riley Hofmann,Eastern Mich,-1,/swimmer/316511,
Brooke Lamoureux,Akron,-1,/swimmer/418204,
Kellie House,Bowling Green,-1,/swimmer/432484,
Kaley Skarren,Buffalo,-1,/swimmer/330052,
Hannah Beavers,Toledo,-1,/swimmer/483754,
Andrea Galisteo,Akron,-1,,
Madeline Marks,Ohio,-1,/swimmer/289954,
Sam Bailey,Ohio,-1,,
Ali Staver,Eastern Mich,-1,/swimmer/272714,
Amber Saxon,Bowling Green,-1,/swimmer/850099,
Paula Garcia,Akron,-1,NoMatch,
Jenn Gillen,Ball State,-1,/swimmer/466961,
Izzy Jones,Toledo,-1,,
Sydnee Dressel,Toledo,-1,/swimmer/344902,
Katie Pollock,Buffalo,-1,,
Annie Kreikemeier,Miami (Ohio),-1,/swimmer/463345,
Amelia Kinnard,Eastern Mich,-1,/swimmer/403282,
Alyssa Riker,Akron,-1,/swimmer/402768,
Caroline Wallenborg,Toledo,-1,,
Alexandra Spaczay,Miami (Ohio),-1,/swimmer/607712,
Samantha Ekleberry,Toledo,-1,/swimmer/403350,
Jessie Fraley,Ball State,-1,/swimmer/403293,
Katie Walker,Ball State,-1,/swimmer/331395,
Phoebe Rensink,Ball State,-1,/swimmer/468178,
Anna Stephan,Eastern Mich,-1,/swimmer/377636,
Lena Li,Buffalo,-1,,
Julia Boswell,Buffalo,-1,/swimmer/367678,
Jaidyn Wolfe,Buffalo,-1,/swimmer/418388,
Olivia Gardner,Akron,-1,/swimmer/856151,
Cecilia Moore,Ball State,-1,/swimmer/393392,
Athena Aravantinou,Ohio,-1,/swimmer/587020,
Alyssa Schroeder,Miami (Ohio),-1,/swimmer/494279,
Inbar Mark,Bowling Green,-1,/swimmer/1189483,
Sam Sutton,Miami (Ohio),-1,,
Taylor Harris,Bowling Green,-1,NoMatch,
Anna Martin,Miami (Ohio),-1,NoMatch,
Kelsi Hill,Eastern Mich,-1,/swimmer/477020,
Clarice Fisher,Buffalo,-1,/swimmer/442956,
Sydney Dygert,Ball State,-1,/swimmer/632226,
Anna Miller,Missouri St (W),-1,NoMatch,
Lucia Romero Endolz,SIUC (W),-1,/swimmer/1276653,
Sierra Forbord,SIUC (W),-1,/swimmer/358652,
Ulyana Zubina,Missouri St (W),-1,,
Annya Grom,Little Rock,-1,,
Hannah Amelung,Missouri St (W),-1,/swimmer/491525,
Kaimi Matsumoto,Indiana State,-1,,
Lauren Havertape,Northern Iowa,-1,/swimmer/431276,
Hannah Petrone,SIUC (W),-1,/swimmer/458142,
Asmalia Redzuan,Little Rock,-1,/swimmer/954653,
Casey Summers,Northern Iowa,-1,/swimmer/616474,
Khadijah Brown,Little Rock,-1,/swimmer/459827,
Natalie Nelson,Northern Iowa,-1,/swimmer/307088,
Caitlyn Friebe,Missouri St (W),-1,/swimmer/1247184,
Jessie Steele,Evansville (W),-1,,
Marissa Kozel,Indiana State,-1,/swimmer/467686,
Sonsoles Aguayo,Evansville (W),-1,NoMatch,
Morgan Markley,Valparaiso (W),-1,/swimmer/1396654,
Colleen O'Connor,Indiana State,-1,,
Natalia Verastegui,Northern Iowa,-1,/swimmer/448215,
Courtney Schaeffer,Northern Iowa,-1,/swimmer/446641,
Carmina Armstrong,Indiana State,-1,/swimmer/468484,
Alex Thorson,Missouri St (W),-1,,
Chiara Robinson,Valparaiso (W),-1,/swimmer/421916,
Elise Piper,SIUC (W),-1,,
Allison McDonald,Evansville (W),-1,NoMatch,
Jayln Talbot,Indiana State,-1,/swimmer/460563,
Emily Webb,Indiana State,-1,/swimmer/434458,
Rachel Sanqunetti,Indiana State,-1,/swimmer/467785,
Makenna Licking,Illinois St,-1,/swimmer/447083,
Katie White,Little Rock,-1,NoMatch,
Payton Hall,Northern Iowa,-1,/swimmer/424846,
Fer Moussier Pichardo,Little Rock,-1,,
Sarah Moreau,Indiana State,-1,/swimmer/998602,
Sarah Alexander,Evansville (W),-1,NoMatch,
Deven Speed,SIUC (W),-1,/swimmer/273027,
Lea Zengerling,Little Rock,-1,,
Emily Vasquez,Evansville (W),-1,NoMatch,
Eden Girloanta,SIUC (W),-1,/swimmer/1044228,
Heidi Oploh,SIUC (W),-1,/swimmer/698902,
Sophia Morelock,Valparaiso (W),-1,,
Sarah Jahns,Evansville (W),-1,/swimmer/465088,
Alexis Orange,Valparaiso (W),-1,,
Haley Angelo,Missouri St (W),-1,/swimmer/843583,
Nicolette Wickes,Evansville (W),-1,/swimmer/353455,
Alessia Puleo,Missouri St (W),-1,/swimmer/1078649,
Liberty Howell,Missouri St (W),-1,/swimmer/289978,
Julie Kolar,Illinois St,-1,/swimmer/360185,
Fernanda Gamez,Little Rock,-1,/swimmer/459431,
Rhiannon Wozny,Indiana State,-1,/swimmer/359977,
Tori Johns,Indiana State,-1,,
Andrea Putrimas,Indiana State,-1,/swimmer/661829,
Grace Beahan,Missouri St (W),-1,/swimmer/484407,
Rachelle Houlette,Northern Iowa,-1,/swimmer/448224,
Rachel Studer,Northern Iowa,-1,/swimmer/401035,
Ash Green,Little Rock,-1,,
Molly Fogarty,Indiana State,-1,/swimmer/661202,
Sam Hietpas,Missouri St (W),-1,,
Sarah Walpole,Northern Iowa,-1,/swimmer/398774,
Julia Oostman,Illinois St,-1,/swimmer/365824,
Lauren Naeger,Illinois St,-1,/swimmer/398805,
Mariana Sanchez Badillo,SIUC (W),-1,/swimmer/1011932,
Marni Gray,Indiana State,-1,,
Kassidy Lovig,Northern Iowa,-1,,
Isabel Veliz,Illinois St,-1,/swimmer/415886,
Kellie Fischer,Missouri St (W),-1,/swimmer/344407,
Emily Keebler,Illinois St,-1,/swimmer/400998,
Sarah Hein,Illinois St,-1,/swimmer/290923,
Brianna Ridings,Little Rock,-1,/swimmer/480804,
Haley Rivera,Illinois St,-1,/swimmer/365630,
Anna-Maria Nasiou,Indiana State,-1,,
Mia Savicevic,Northern Iowa,-1,/swimmer/434062,
Madyson Morse,Illinois St,-1,/swimmer/460655,
Sage Moore,Evansville (W),-1,/swimmer/483942,
Aly Grider,Little Rock,-1,,
Maya Cunningham,Evansville (W),-1,NoMatch,
Mikayla Popham,CSUB,-1,/swimmer/814425,
Allie Emery,Pacific,-1,/swimmer/357502,
Sydney Rouse,UCSB,-1,/swimmer/377156,
Rachel Hubka,San Diego,-1,/swimmer/479570,
Anna Kotonen,Hawaii,-1,/swimmer/422591,
Jessica Larson,UC Davis,-1,NoMatch,
Izzy Powers,Hawaii,-1,,
Kai Nabeta,Hawaii,-1,,
Olivia Smith,UC Davis,-1,NoMatch,
Anna Lee,UC Davis,-1,NoMatch,
Dani Fasan,UC Davis,-1,,
Emily Ward,UCSB,-1,NoMatch,
Hannah Hudson,San Diego,-1,/swimmer/445330,
Sophie Jackson,Cal Poly,-1,NoMatch,
