,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
398970,27.13,,,57.22,,,2:02.76,,,5:28.95,,,,,10:18.21,,,,,,1:18.31,2:20.72,,,1:08.18,,,2:27.99,,,1:08.85,,,,,2:59.88,,,2:12.27,,,4:44.38,,,82.77,,,64.91,,,61.27,,,62.40,,,,,72.59,,,,,,100.00,90.88,,,46.93,,,48.05,,,100.00,,,,,100.00,,,43.07,,,48.56,,
756863,,,33.59,57.20,,,2:11.22,,,,,,,,,,,,,,,,,,1:08.80,,,2:28.91,,,,,,,,,,,,,2:47.38,,,,,,100.00,64.74,,,96.74,,,,,,,,,,,,,,,,,,50.94,,,50.81,,,,,,,,,,,,,97.08,,,
608430,23.42,,,51.11,,,1:54.65,,,5:41.56,,,,,,,,,56.76,,,,,2:27.37,1:05.68,,,2:21.68,,,55.51,,,2:32.22,,,1:02.56,,2:01.76,,,,,5:18.44,65.41,,,60.36,,,69.79,,,100.00,,,,,,,,,73.59,,,,,87.00,80.55,,,77.01,,,65.59,,,100.00,,,100.00,,50.72,,,,,86.45
433165,26.01,,,55.73,,,1:57.25,,,5:11.18,,,11:03.10,,,18:50.30,,,1:05.58,,,2:20.19,,,1:08.62,,,2:27.13,,,58.21,,,2:05.80,,,1:07.99,,2:11.50,,,4:32.07,,,61.18,,,52.44,,,40.64,,,37.63,,,50.48,,,60.19,,,95.47,,,88.74,,,49.77,,,45.50,,,38.01,,,28.58,,,76.47,,40.60,,,30.22,,
272798,,,26.31,,,56.94,1:47.49,,,,,4:25.82,,,,,,,56.00,,,1:59.41,,,1:02.39,,,2:17.56,,,55.52,,,2:09.88,,,55.85,,1:59.20,,,4:17.67,,,,,11.09,,,8.06,6.95,,,,,24.67,,,,,,,21.81,,,15.92,,,11.54,,,18.02,,,19.13,,,39.21,,,6.11,,4.98,,,10.06,,
958843,,25.94,,,56.94,,,,,,4:43.22,,,,,,,,,1:03.32,,,2:23.54,,,,,,,,,1:00.64,,,2:40.30,,,1:07.59,,,,,,,,17.25,,,19.16,,,,,,52.49,,,,,,,,,29.05,,,48.35,,,,,,,,,14.29,,,94.05,,,27.05,,,,,,
455065,24.64,,,52.70,,,1:55.32,,,,,4:40.01,,,10:00.52,19:03.61,,,1:00.51,,,2:09.11,,,1:14.15,,,2:38.19,,,57.58,,,2:16.36,,,1:01.34,,2:08.92,,,,,5:16.72,37.18,,,27.72,,,31.83,,,,,45.55,,,58.56,64.11,,,53.41,,,46.27,,,86.57,,,78.95,,,32.78,,,60.94,,,40.25,,32.55,,,,,39.30
672290,,,27.02,,,58.98,,,,,,,,,,,,,,,,,,,,,1:14.04,,,2:50.50,,,,,,,,,,,,,,,,,20.39,,,26.63,,,,,,,,,,,,,,,,,,,,,26.07,,,52.51,,,,,,,,,,,,,,
502958,,,27.36,52.74,,,1:54.92,,,5:10.52,,,,,9:27.47,17:58.44,,,1:01.90,,,2:18.69,,,1:10.85,,,2:36.34,,,58.36,,,2:12.66,,,1:02.45,,2:10.62,,,4:38.67,,,,,24.81,28.01,,,30.47,,,36.77,,,,,33.95,37.78,,,64.16,,,81.06,,,62.88,,,72.78,,,38.21,,,48.27,,,47.95,,37.82,,,38.95,,
685878,24.85,,,53.71,,,1:56.08,,,,,4:42.60,,,,,,,1:00.65,,,2:16.15,,,,,,,,,1:05.66,,,,,,1:09.95,,2:16.07,,,4:55.43,,,40.69,,,36.56,,,36.50,,,,,42.81,,,,,,,54.82,,,72.97,,,,,,,,,97.63,,,,,,92.08,,55.67,,,66.44,,
482071,,,28.27,,,1:01.25,1:55.55,,,5:12.61,,,10:50.85,,,19:02.35,,,1:10.44,,,2:30.51,,,1:13.38,,,,,,1:01.85,,,,,3:00.24,1:05.40,,2:12.96,,,4:43.35,,,,,37.58,,,34.26,32.61,,,39.53,,,38.25,,,63.57,,,100.00,,,100.00,,,80.85,,,,,,64.32,,,,,100.00,69.77,,45.30,,,46.02,,
696789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333947,27.00,,,59.18,,,,,,,,,,,,,,,,,,,,,1:04.75,,,2:22.77,,,,,,,,,,,2:16.98,,,4:58.33,,,80.17,,,82.34,,,,,,,,,,,,,,,,,,,,,25.99,,,33.03,,,,,,,,,,,58.79,,,71.36,,
679932,25.71,,,55.13,,,1:56.89,,,5:22.18,,,,,10:02.72,19:13.29,,,1:00.45,,,2:11.01,,,,,1:34.62,,,3:26.10,59.24,,,2:13.63,,,,,2:24.03,,,4:53.58,,,55.70,,,47.60,,,39.36,,,52.64,,,,,60.02,70.10,,,53.31,,,54.22,,,,,100.00,,,100.00,45.41,,,53.92,,,,,84.43,,,63.35,,
1870707,,,26.20,,,56.70,,,2:00.99,,,4:21.06,,,,,,,,,1:04.12,,2:23.18,,,,,,,,,,1:03.78,,,,,1:04.55,,2:21.15,,,,,,,9.59,,,5.41,,,1.25,,,11.27,,,,,,,,,20.10,,46.04,,,,,,,,,,19.98,,,,,35.41,,29.62,,,,
1277161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290795,,,27.99,,,1:00.91,1:58.07,,,5:22.26,,,11:06.39,,,18:43.38,,,57.68,,,2:04.68,,,1:06.69,,,2:20.61,,,58.23,,,2:09.99,,,1:07.59,,2:03.47,,,4:21.78,,,,,33.56,,,32.05,41.41,,,52.75,,,48.32,,,55.60,,,33.01,,,31.82,,,36.01,,,25.97,,,37.29,,,39.56,,,87.30,,16.56,,,15.36,,
1189493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382338,25.85,,,,,1:03.65,2:01.58,,,5:30.90,,,,,,,,,1:03.03,,,2:17.38,,,,,1:36.95,,,,1:04.76,,,,,,,,,,2:55.19,,,,58.24,,,,,50.54,54.31,,,65.29,,,,,,,,,73.26,,,76.01,,,,,100.00,,,,88.48,,,,,,,,,,100.00,,,
477136,26.33,,,57.67,,,2:07.96,,,5:59.59,,,,,,,,,1:00.25,,,2:10.64,,,1:19.53,,,2:55.26,,,1:01.76,,,2:21.86,,,1:07.18,,2:29.66,,,5:19.59,,,67.16,,,68.81,,,82.51,,,100.00,,,,,,,,,51.80,,,52.93,,,100.00,,,100.00,,,64.64,,,83.94,,,70.27,,100.00,,,100.00,,
1194517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477397,26.06,,,58.60,,,,,2:28.43,5:43.36,,,14:23.17,,,,,,1:13.28,,,,,,,,1:40.25,3:37.65,,,1:09.29,,,,,,,,,,2:55.13,,,,62.10,,,77.06,,,,,92.01,84.56,,,100.00,,,,,,100.00,,,,,,,,100.00,100.00,,,100.00,,,,,,,,,,100.00,,,
960823,,,,,,,,,2:09.42,,,4:33.82,,,,,,,,,,,,2:23.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.70,,,36.17,,,,,,,,,,,,39.60,,,,,,,,,,,,,,,,,,,,
475939,27.36,,,1:02.02,,,2:16.23,,,6:08.81,,,,,,,,,1:12.43,,,,,3:30.53,1:32.97,,,,,3:41.82,,,1:27.99,,,,,1:24.52,2:40.00,,,5:53.90,,,83.47,,,100.00,,,100.00,,,100.00,,,,,,,,,100.00,,,,,100.00,100.00,,,,,100.00,,,100.00,,,,,100.00,100.00,,,100.00,,
508239,26.57,,,58.04,,,2:03.46,,,,,,,,10:53.32,,,,1:01.64,,,2:17.60,,,1:20.53,,,,,,1:01.83,,,2:23.65,,,,,2:18.84,,,,,,71.75,,,72.06,,,64.02,,,,,,,,100.00,,,,62.48,,,78.53,,,100.00,,,,,,65.19,,,90.96,,,,,65.31,,,,,
509264,,,30.87,,,1:05.80,2:06.77,,,5:33.43,,,,,,,,,,,1:10.67,2:15.67,,,1:26.00,,,,,,1:11.66,,,,,,1:14.65,,2:27.90,,,,,6:58.58,,,78.83,,,66.21,74.79,,,69.09,,,,,,,,,,,68.05,69.55,,,100.00,,,,,,100.00,,,,,,100.00,,99.62,,,,,100.00
140404,26.28,,,53.81,,,1:55.52,,,5:12.78,,,,,10:31.50,,,,58.31,,,2:01.48,,,1:14.01,,,2:35.45,,,1:02.07,,,2:18.54,,,1:14.50,,2:10.11,,,4:34.94,,,62.70,,,34.58,,,30.80,,,39.99,,,,,100.00,,,,33.49,,,19.83,,,81.81,,,67.10,,,62.54,,,66.51,,,100.00,,34.82,,,32.02,,
491191,,,,,,,,,,,,,,,,,,,,,,,2:18.22,,,,,,,,,1:01.40,,,2:13.69,,,,,,2:30.26,,4:54.76,,,,,,,,,,,,,,,,,,,,,,,,32.91,,,,,,,,,18.84,,,13.09,,,,,,51.63,,22.66,
745437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334977,,,26.70,,,56.54,1:46.41,,,4:51.17,,,10:48.33,,,,,19:05.27,55.56,,,,,2:23.81,1:03.15,,,2:18.35,,,54.65,,,2:06.17,,,58.90,,1:59.95,,,,,5:04.09,,,16.06,,,6.73,4.17,,,12.93,,,37.80,,,,,53.10,19.80,,,,,33.72,18.41,,,23.79,,,15.16,,,30.14,,,31.27,,9.26,,,,,20.10
369562,27.40,,,,,1:06.54,2:09.58,,,5:35.14,,,,,,,,,1:13.67,,,2:33.90,,,1:14.01,,,2:37.40,,,,,1:06.97,2:06.82,,,1:11.46,,2:18.72,,,4:58.98,,,88.25,,,,,71.85,86.61,,,71.69,,,,,,,,,100.00,,,100.00,,,85.53,,,76.30,,,,,42.16,29.67,,,100.00,,64.88,,,71.37,,
244025,25.90,,,53.58,,,,,2:21.95,4:58.54,,,10:29.78,,,,,,,,1:15.69,2:20.89,,,1:09.07,,,2:29.25,,,57.31,,,2:08.48,,,,,,,2:29.65,4:32.70,,,59.15,,,34.17,,,,,65.54,21.65,,,25.35,,,,,,,,100.00,89.77,,,50.99,,,50.46,,,30.93,,,34.79,,,,,,,40.91,30.28,,
1180804,,,,,,,,,2:14.69,,,4:42.76,,,9:46.86,,,18:14.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.72,,,43.05,,,47.79,,,35.07,,,,,,,,,,,,,,,,,,,,,,,,,,
958094,,,,,,,,,2:17.23,,,,,,,,,,,,,,,,,,1:19.30,,,2:46.96,,,,,,,,,,,,,,,,,,,,,,,49.66,,,,,,,,,,,,,,,,,,52.93,,,41.95,,,,,,,,,,,,,,
475869,,,32.24,1:00.75,,,,,2:28.79,5:50.04,,,,,,,,,1:10.87,,,2:23.20,,,1:14.71,,,2:43.12,,,1:08.65,,,,,,1:13.39,,2:24.96,,,5:23.52,,,,,100.00,97.16,,,,,93.40,95.48,,,,,,,,,100.00,,,100.00,,,93.00,,,97.92,,,100.00,,,,,,100.00,,88.01,,,100.00,,
958335,,,,,,,,,,6:14.23,,,,,,,,,,,,,,,1:09.63,,,,,,,,,,,,,,2:32.39,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,54.66,,,,,,,,,,,,,,100.00,,,,,
305766,24.27,,,52.15,,,1:50.25,,,5:11.40,,,,,,,,,1:02.27,,,2:09.88,,,1:09.45,,,2:30.57,,,54.09,,,2:02.48,,,1:00.02,,2:04.47,,,4:32.37,,,28.36,,,22.59,,,13.84,,,38.16,,,,,,,,,62.36,,,46.23,,,50.41,,,51.94,,,7.90,,,15.37,,,35.38,,18.16,,,28.38,,
344809,,,28.84,54.63,,,1:58.70,,,,,5:05.99,12:10.45,,,,,,1:03.56,,,2:17.15,,,1:07.46,,,2:24.70,,,59.97,,,2:12.33,,,1:01.24,,2:09.19,,,4:38.18,,,,,46.18,43.65,,,45.89,,,,,81.01,100.00,,,,,,78.04,,,76.79,,,42.35,,,38.46,,,50.82,,,49.50,,,29.22,,33.37,,,39.12,,
420656,,27.57,,,58.23,,,2:02.76,,,4:21.41,,,,,,,,,59.72,,,2:10.39,,,,,,,,,,1:06.00,,,,,,,,2:33.67,,,,,41.60,,,28.57,,,18.39,,,26.19,,,,,,,,,8.27,,,11.74,,,,,,,,,,43.14,,,,,,,,62.12,,,
416450,26.83,,,56.80,,,1:58.67,,,5:18.80,,,11:15.46,,,18:34.44,,,59.32,,,,,2:40.89,1:25.15,,,3:09.56,,,1:03.72,,,2:30.17,,,1:09.86,,2:24.32,,,5:23.53,,,76.81,,,59.66,,,43.56,,,47.92,,,54.42,,,51.94,,,44.60,,,,,95.28,100.00,,,100.00,,,79.59,,,100.00,,,100.00,,85.54,,,100.00,,
475158,,,31.69,,,1:05.36,,,2:20.82,5:34.55,,,11:45.83,,,19:38.66,,,1:09.47,,,2:23.42,,,1:13.54,,,2:38.92,,,1:13.32,,,,,,1:10.27,,2:21.66,,,,,5:51.80,,,93.38,,,62.92,,,61.64,70.79,,,76.05,,,79.57,,,100.00,,,100.00,,,82.03,,,81.43,,,100.00,,,,,,100.00,,75.52,,,,,90.54
455935,26.53,,,57.65,,,,,2:18.46,,,4:47.78,11:00.21,,,,,19:03.87,1:10.04,,,2:26.83,,,1:20.32,,,2:48.93,,,,,1:10.12,2:13.09,,,1:10.05,,2:17.49,,,4:46.48,,,70.98,,,68.64,,,,,56.04,,,50.75,48.53,,,,,54.16,100.00,,,100.00,,,100.00,,,100.00,,,,,64.10,52.07,,,92.90,,60.56,,,51.85,,
419030,27.42,,,57.96,,,,,2:14.30,5:06.37,,,10:17.45,,,,,17:36.67,1:06.23,,,2:18.86,,,1:17.79,,,2:45.44,,,,,1:06.52,2:05.49,,,1:08.07,,,,2:31.74,,,5:11.93,88.67,,,71.35,,,,,42.48,31.40,,,21.68,,,,,21.73,100.00,,,83.45,,,100.00,,,100.00,,,,,40.24,27.64,,,77.09,,,,47.09,,,33.98
417056,26.66,,,,,1:07.60,2:03.05,,,5:24.00,,,,,10:10.29,18:40.13,,,1:02.08,,,,,2:54.19,1:15.25,,,,,,,,1:08.58,2:12.69,,,,,2:19.73,,,4:51.23,,,73.49,,,,,80.15,59.94,,,55.23,,,,,66.38,54.26,,,65.59,,,,,100.00,94.96,,,,,,,,52.59,48.37,,,,,68.49,,,58.46,,
1194518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426174,,,31.00,57.80,,,2:05.03,,,5:48.79,,,,,,,,,58.05,,,2:06.16,,,1:10.09,,,2:34.52,,,59.07,,,2:20.79,,,,,,,2:35.42,,,5:32.74,,,81.30,69.95,,,70.32,,,93.40,,,,,,,,,35.88,,,37.83,,,59.54,,,68.39,,,44.17,,,79.84,,,,,,,57.98,,,62.41
473927,25.46,,,55.13,,,,,2:22.95,5:43.07,,,,,,,,,,,1:23.70,,,2:54.64,1:02.24,,,2:18.77,,,56.87,,,2:20.78,,,58.90,,2:08.06,,,4:40.00,,,51.23,,,47.60,,,,,71.62,84.09,,,,,,,,,,,100.00,,,100.00,12.01,,,22.24,,,28.76,,,79.80,,,15.08,,29.93,,,41.85,,
1847177,,,25.36,,54.75,,,,,,,,,,,,,,,,,,,,,1:11.96,,,,,,,,,,,,1:03.86,,,,,,,,,1.00,,4.88,,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,,,,,,15.90,,,,,,
854261,42.53,,,1:41.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344379,,,27.57,,,1:00.43,,,2:10.84,,,4:39.76,,,,18:35.09,,,,,1:20.39,,,,,,1:30.29,,,,,,1:18.33,,,,1:02.81,,,,,,,,,,27.68,,,28.98,,,29.85,,,45.16,,,,52.20,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,50.51,,,,,,,
432958,,,26.99,,,59.16,1:54.83,,,5:16.07,,,,,,,,,56.74,,,,,2:20.99,,,,,,3:06.98,1:02.79,,,,,,1:01.94,,,,2:30.58,4:56.24,,,,,19.99,,,27.79,32.17,,,44.18,,,,,,,,,26.95,,,,,32.96,,,,,,100.00,72.96,,,,,,33.67,,,,43.76,67.80,,
383896,23.44,,,50.91,,,1:51.88,,,5:05.60,,,,,,,,,,,1:21.03,,,2:48.16,,,,,,,57.45,,,,,2:30.07,,,,,2:33.42,,,,18.23,,,15.24,,,20.47,,,30.41,,,,,,,,,,,100.00,,,100.00,,,,,,,31.89,,,,,47.85,,,,,51.76,,,
1170472,25.96,,,54.87,,,,,2:14.09,5:07.97,,,,,9:31.15,17:38.59,,,1:01.98,,,2:14.52,,,1:10.57,,,2:36.10,,,1:11.37,,,2:37.58,,,1:04.07,,2:18.20,,,5:04.55,,,60.26,,,45.54,,,,,40.91,35.46,,,,,33.41,33.75,,,65.92,,,66.87,,,64.28,,,75.05,,,100.00,,,100.00,,,68.68,,66.82,,,82.24,,
486751,24.87,,,54.79,,,,,2:20.36,5:23.01,,,,,,,,,1:14.24,,,2:26.27,,,1:11.18,,,,,3:07.54,58.15,,,2:18.10,,,1:06.96,,2:12.14,,,4:52.84,,,41.03,,,44.90,,,,,62.51,53.82,,,,,,,,,100.00,,,100.00,,,67.05,,,,,100.00,37.59,,,69.78,,,68.61,,42.65,,,62.13,,
401875,25.89,,,55.45,,,,,2:12.00,5:09.73,,,10:39.36,,,17:42.48,,,1:03.49,,,2:20.66,,,1:11.85,,,2:36.88,,,,,1:18.51,,,,,,,,2:28.00,,,5:15.85,58.97,,,48.61,,,,,33.30,35.73,,,31.11,,,31.80,,,77.06,,,88.84,,,69.84,,,74.57,,,,,100.00,,,,,,,,36.34,,,38.17
404544,24.02,,,53.32,,,1:57.08,,,5:24.23,,,,,,,,,1:03.04,,,2:14.54,,,1:12.92,,,2:45.75,,,58.91,,,2:11.03,,,59.91,,2:14.13,,,4:45.75,,,27.15,,,32.25,,,37.91,,,55.55,,,,,,,,,73.34,,,65.38,,,77.49,,,100.00,,,42.12,,,42.91,,,30.74,,49.15,,,49.74,,
413682,25.00,,,56.21,,,2:01.63,,,5:34.49,,,,,,,,,1:02.42,,,,,,1:11.51,,,2:36.77,,,1:01.06,,,2:19.17,,,1:55.02,,2:20.89,,,,,,43.23,,,54.76,,,54.50,,,70.70,,,,,,,,,68.31,,,,,,67.45,,,74.20,,,58.14,,,71.04,,,100.00,,72.69,,,,,
389436,24.97,,,53.82,,,1:54.68,,,,,4:45.17,,,,,,,59.86,,,,,2:28.70,1:21.46,,,2:49.29,,,58.61,,,2:08.93,,,,,,,2:35.93,4:35.71,,,42.72,,,35.97,,,29.66,,,,,53.69,,,,,,,48.55,,,,,54.38,100.00,,,100.00,,,39.98,,,36.20,,,,,,,59.28,34.60,,
794506,,26.67,,,57.23,,,2:02.25,,,4:20.66,,,,9:16.57,,,,,,,,,,,1:11.33,,,,,,,,,,,,1:03.37,,2:18.20,,,,5:02.96,,27.35,,,20.97,,,16.76,,,19.10,,,,26.21,,,,,,,,,,,23.19,,,,,,,,,,,,4.88,,19.49,,,,22.83
419048,,,28.12,53.55,,,1:56.36,,,5:18.63,,,11:14.82,,,,,,1:03.13,,,2:20.41,,,1:09.03,,,2:32.65,,,1:03.18,,,2:35.34,,,1:00.41,,2:13.25,,,4:52.19,,,,,35.57,35.35,,,37.48,,,47.68,,,58.54,,,,,,74.48,,,89.63,,,52.45,,,62.38,,,76.18,,,100.00,,,24.08,,46.25,,,61.06,,
885914,,,29.82,,,1:03.27,,,2:15.67,5:34.40,,,11:43.93,,,,,,1:02.19,,,,,2:39.99,,,,,,,,,1:26.01,,,,,,,,2:32.86,5:04.03,,,,,61.49,,,56.09,,,46.86,70.56,,,79.82,,,,,,66.84,,,,,93.83,,,,,,,,,100.00,,,,,,,,50.35,81.31,,
474841,24.50,,,51.98,,,1:53.35,,,5:13.36,,,11:05.73,,,,,21:59.34,,,1:17.83,2:20.07,,,,,1:33.01,,,,59.31,,,2:23.02,,,,,,,2:42.63,,,,34.87,,,23.88,,,27.16,,,40.53,,,52.26,,,,,100.00,,,100.00,88.26,,,,,100.00,,,,45.92,,,88.47,,,,,,,80.85,,,
389256,25.84,,,55.31,,,1:57.35,,,5:15.00,,,10:54.00,,,18:02.89,,,1:07.37,,,2:22.53,,,1:18.20,,,,,3:27.61,,,1:05.73,2:07.97,,,,,,,2:40.55,4:54.47,,,58.06,,,47.50,,,38.86,,,42.73,,,40.25,,,39.48,,,100.00,,,96.44,,,100.00,,,,,100.00,,,34.47,33.20,,,,,,,73.77,63.77,,
619267,25.08,,,55.94,,,2:03.75,,,,,,,,,,,,1:03.90,,,2:20.52,,,1:07.72,,,2:33.43,,,1:09.28,,,,,,1:08.03,,2:15.15,,,5:00.21,,,44.60,,,54.16,,,65.18,,,,,,,,,,,,80.90,,,90.07,,,43.99,,,64.87,,,100.00,,,,,,76.78,,52.55,,,74.60,,
447065,,,29.28,55.13,,,,,2:21.29,5:45.32,,,12:11.76,,,,,,1:08.97,,,,,2:54.35,1:09.45,,,2:33.18,,,59.66,,,2:16.78,,,1:12.48,,2:18.33,,,4:51.76,,,,,52.75,46.07,,,,,63.25,87.72,,,96.06,,,,,,100.00,,,,,100.00,53.48,,,62.58,,,47.58,,,62.43,,,100.00,,63.50,,,59.32,,
451094,24.87,,,55.24,,,2:00.11,,,5:22.81,,,12:01.54,,,,,,1:06.22,,,2:28.83,,,1:16.85,,,,,,1:07.95,,,,,,1:05.71,,2:24.52,,,,,,41.03,,,46.94,,,48.82,,,53.53,,,88.00,,,,,,100.00,,,100.00,,,100.00,,,,,,100.00,,,,,,72.18,,86.31,,,,,
508678,,,27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:02.23,,,2:16.35,,1:04.11,,2:15.91,,,,4:54.32,,,29.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.26,,,11.14,,17.26,,13.70,,,,11.99
357876,25.68,,,53.74,,,,,2:09.41,5:00.59,,,10:23.33,,,17:12.46,,,1:03.44,,,,,2:33.69,,,,,,,58.55,,,2:07.28,,,1:22.61,,2:13.46,,,4:36.02,,,55.16,,,36.79,,,,,27.59,24.15,,,25.16,,,22.32,,,77.04,,,,,71.93,,,,,,,40.42,,,33.14,,,100.00,,46.94,,,35.93,,
675245,,,,,,,,,,,,,,,,,,,,1:01.42,,,2:14.46,,,,,,,,,,,,,,,,,,2:26.64,,,,,,,,,,,,,,,,,,,,,,,17.57,,,20.98,,,,,,,,,,,,,,,,,,32.64,,,
404504,25.14,,,54.66,,,,,2:18.80,5:27.51,,,11:20.87,,,,,19:37.96,1:03.45,,,2:11.49,,,1:17.49,,,2:51.03,,,1:04.02,,,2:43.27,,,,,2:19.25,,,4:58.04,,,45.64,,,43.88,,,,,57.19,60.29,,,62.82,,,,,68.26,77.13,,,55.91,,,100.00,,,100.00,,,83.27,,,100.00,,,,,66.77,,,70.86,,
492051,,,29.28,56.94,,,2:03.40,,,,,5:19.53,,,,,,,1:06.55,,,,,3:05.55,1:11.22,,,2:37.47,,,,,1:06.19,2:11.03,,,1:02.37,,2:15.18,,,,,,,,52.92,62.52,,,63.79,,,,,100.00,,,,,,,100.00,,,,,100.00,67.33,,,78.16,,,,,38.18,45.16,,,36.45,,52.65,,,,,
255040,,,,1:05.65,,,2:19.16,,,6:27.31,,,,,,,,,,,,,,,,,,,,,1:17.61,,,,,,,,,,,,,,,,,100.00,,,100.00,,,100.00,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,
384762,25.40,,,54.71,,,2:03.71,,,5:45.03,,,,,,,,,1:07.02,,,,,2:56.72,,,1:17.26,2:28.08,,,1:03.34,,,2:34.52,,,1:17.28,,2:19.03,,,5:10.51,,,50.17,,,42.78,,,62.51,,,87.25,,,,,,,,,100.00,,,,,100.00,,,41.51,46.97,,,76.41,,,100.00,,,100.00,,65.98,,,91.85,,
958123,,,29.02,55.22,,,2:00.34,,,,,,,,,,,,59.35,,,2:09.23,,,,,,,,,,,,,,,,,,,,,,,,,48.74,46.78,,,49.67,,,,,,,,,,,,44.81,,,46.67,,,,,,,,,,,,,,,,,,,,,,
371282,25.53,,,53.70,,,1:58.96,,,5:20.82,,,11:11.98,,,,,19:44.75,59.14,,,2:13.03,,,,,1:23.76,2:46.05,,,1:00.82,,,2:26.33,,,1:04.11,,2:14.87,,,,,5:31.79,52.47,,,35.07,,,44.61,,,50.73,,,52.06,,,,,76.09,43.29,,,59.90,,,,,80.04,100.00,,,56.30,,,98.65,,,59.98,,51.61,,,,,60.00
432974,,,28.57,,,1:00.81,,,2:08.54,,,4:29.12,,,9:14.82,,,17:51.40,1:02.19,,,,,2:46.79,1:13.52,,,2:37.08,,,,,1:07.90,,,2:27.88,1:01.86,,2:14.00,,,,,5:36.32,,,42.14,,,38.69,,,25.05,,,23.47,,,25.04,,,26.85,66.84,,,,,100.00,83.97,,,76.85,,,,,49.09,,,47.72,33.16,,48.72,,,,,67.67
369068,,,31.11,,,1:07.79,2:10.54,,,,,,,,,,,,,,1:17.56,,,2:42.98,,,1:23.61,,,3:02.45,1:02.30,,,2:32.53,,,,,2:17.11,,,5:01.17,,,,,83.01,,,81.66,90.76,,,,,,,,,,,,,,100.00,,,100.00,,,79.08,,,84.93,67.91,,,100.00,,,,,59.24,,,75.14,,
439106,25.48,,,54.62,,,1:55.86,,,5:12.63,,,10:38.54,,,17:57.61,,,1:02.53,,,2:12.81,,,,,,,,,,,1:14.63,,,,,,2:22.30,,,,,,51.58,,,43.57,,,35.73,,,39.55,,,34.48,,,38.95,,,69.58,,,60.62,,,,,,,,,,,97.63,,,,,,77.90,,,,,
